"STATION","NAME","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USC00362751","FALLS CREEK, PA US","1920-03",,,,,,,
"USC00362751","FALLS CREEK, PA US","1920-04",,,,,,,
"USC00362751","FALLS CREEK, PA US","1920-05",,,,,,,
"USC00362751","FALLS CREEK, PA US","1920-06",,,,,,,
"USC00362751","FALLS CREEK, PA US","1920-07",,,,,,,
"USC00362751","FALLS CREEK, PA US","1920-08",,,,,,,
"USC00362751","FALLS CREEK, PA US","1920-09",,,,,,,
"USC00362751","FALLS CREEK, PA US","1920-11",,,,,,,
"USC00362751","FALLS CREEK, PA US","1920-12",,,,,,,
"USC00362751","FALLS CREEK, PA US","1921-01",,,,,,,
"USC00362751","FALLS CREEK, PA US","1921-02",,,,,,,
"USC00362751","FALLS CREEK, PA US","1921-03",,,,,,,
"USC00362751","FALLS CREEK, PA US","1921-04",,,,,,,
"USC00362751","FALLS CREEK, PA US","1921-05",,,,,,,
"USC00362751","FALLS CREEK, PA US","1921-06",,,,,,,
"USC00362751","FALLS CREEK, PA US","1921-07",,,,,,,
"USC00362751","FALLS CREEK, PA US","1921-08",,,,,,,
"USC00362751","FALLS CREEK, PA US","1921-09",,,,,,,
"USC00362751","FALLS CREEK, PA US","1921-10",,,,,,,
"USC00362751","FALLS CREEK, PA US","1921-11",,,,,,,
"USC00362751","FALLS CREEK, PA US","1922-01",,,,,,,
"USC00362751","FALLS CREEK, PA US","1922-02",,,,,,,
"USC00362751","FALLS CREEK, PA US","1922-03",,,,,,,
"USC00362751","FALLS CREEK, PA US","1922-04",,,,,,,
"USC00362751","FALLS CREEK, PA US","1922-05",,,,,,,
"USC00362751","FALLS CREEK, PA US","1922-06",,,,,,,
"USC00362751","FALLS CREEK, PA US","1922-07",,,,,,,
"USC00362751","FALLS CREEK, PA US","1922-08",,,,,,,
"USC00362751","FALLS CREEK, PA US","1922-09",,,,,,,
"USC00362751","FALLS CREEK, PA US","1922-10",,,,,,,
"USC00362751","FALLS CREEK, PA US","1922-11",,,,,,,
"USC00362751","FALLS CREEK, PA US","1922-12",,,,,,,
"USC00362751","FALLS CREEK, PA US","1923-01",,,,,,,
"USC00362751","FALLS CREEK, PA US","1923-02",,,,,,,
"USC00362751","FALLS CREEK, PA US","1923-03",,,,,,,
"USC00362751","FALLS CREEK, PA US","1923-04",,,,,,,
"USC00362751","FALLS CREEK, PA US","1923-05",,,,,,,
"USC00362751","FALLS CREEK, PA US","1923-06",,,,,,,
"USC00362751","FALLS CREEK, PA US","1923-07",,,,,,,
"USC00362751","FALLS CREEK, PA US","1923-08",,,,,,,
"USC00362751","FALLS CREEK, PA US","1923-09",,,,,,,
"USC00362751","FALLS CREEK, PA US","1923-10",,,,,,,
"USC00362751","FALLS CREEK, PA US","1923-11",,,,,,,
"USC00362751","FALLS CREEK, PA US","1923-12",,,,,,,
"USC00362751","FALLS CREEK, PA US","1924-01",,,,,,,
"USC00362751","FALLS CREEK, PA US","1924-03",,,,,,,
"USC00362751","FALLS CREEK, PA US","1924-04",,,,,,,
"USC00362751","FALLS CREEK, PA US","1924-05",,,,,,,
"USC00362751","FALLS CREEK, PA US","1924-06",,,,,,,
"USC00362751","FALLS CREEK, PA US","1924-07",,,,,,,
"USC00362751","FALLS CREEK, PA US","1924-08",,,,,,,
"USC00362751","FALLS CREEK, PA US","1924-09",,,,,,,
"USC00362751","FALLS CREEK, PA US","1924-10",,,,,,,
"USC00362751","FALLS CREEK, PA US","1924-11",,,,,,,
"USC00362751","FALLS CREEK, PA US","1924-12",,,,,,,
"USC00362751","FALLS CREEK, PA US","1925-01",,,,,,,
"USC00362751","FALLS CREEK, PA US","1925-02",,,,,,,
"USC00362751","FALLS CREEK, PA US","1925-03",,,,,,,
"USC00362751","FALLS CREEK, PA US","1925-04",,,,,,,
"USC00362751","FALLS CREEK, PA US","1925-05",,,,,,,
"USC00362751","FALLS CREEK, PA US","1925-06",,,,,,,
"USC00362751","FALLS CREEK, PA US","1925-07",,,,,,,
"USC00362751","FALLS CREEK, PA US","1925-08",,,,,,,
"USC00362751","FALLS CREEK, PA US","1925-09",,,,,,,
"USC00362751","FALLS CREEK, PA US","1925-10",,,,,,,
"USC00362751","FALLS CREEK, PA US","1925-12",,,,,,,
"USC00362751","FALLS CREEK, PA US","1926-01",,,,,,,
"USC00362751","FALLS CREEK, PA US","1926-02",,,,,,,
"USC00362751","FALLS CREEK, PA US","1926-03",,,,,,,
"USC00362751","FALLS CREEK, PA US","1926-04",,,,,,,
"USC00362751","FALLS CREEK, PA US","1926-05",,,,,,,
"USC00362751","FALLS CREEK, PA US","1926-06",,,,,,,
"USC00362751","FALLS CREEK, PA US","1926-07",,,,,,,
"USC00362751","FALLS CREEK, PA US","1926-08",,,,,,,
"USC00362751","FALLS CREEK, PA US","1926-09",,,,,,,
"USC00362751","FALLS CREEK, PA US","1926-10",,,,,,,
"USC00362751","FALLS CREEK, PA US","1926-11",,,,,,,
"USC00362751","FALLS CREEK, PA US","1926-12",,,,,,,
"USC00362751","FALLS CREEK, PA US","1927-01",,,,,,,
"USC00362751","FALLS CREEK, PA US","1927-02",,,,,,,
"USC00362751","FALLS CREEK, PA US","1927-03",,,,,,,
"USC00362751","FALLS CREEK, PA US","1927-04",,,,,,,
"USC00362751","FALLS CREEK, PA US","1927-05",,,,,,,
"USC00362751","FALLS CREEK, PA US","1927-06",,,,,,,
"USC00362751","FALLS CREEK, PA US","1927-07",,,,,,,
"USC00362751","FALLS CREEK, PA US","1927-08",,,,,,,
"USC00362751","FALLS CREEK, PA US","1927-09",,,,,,,
"USC00362751","FALLS CREEK, PA US","1927-10",,,,,,,
"USC00362751","FALLS CREEK, PA US","1927-11",,,,,,,
"USC00362751","FALLS CREEK, PA US","1927-12",,,,,,,
"USC00362751","FALLS CREEK, PA US","1928-01",,,,,,,
"USC00362751","FALLS CREEK, PA US","1928-02",,,,,,,
"USC00362751","FALLS CREEK, PA US","1928-03",,,,,,,
"USC00362751","FALLS CREEK, PA US","1928-04",,,,,,,
"USC00362751","FALLS CREEK, PA US","1928-05",,,,,,,
"USC00362751","FALLS CREEK, PA US","1928-06",,,,,,,
"USC00362751","FALLS CREEK, PA US","1928-07",,,,,,,
"USC00362751","FALLS CREEK, PA US","1928-08",,,,,,,
"USC00362751","FALLS CREEK, PA US","1928-09",,,,,,,
"USC00362751","FALLS CREEK, PA US","1928-10",,,,,,,
"USC00362751","FALLS CREEK, PA US","1928-11",,,,,,,
"USC00362751","FALLS CREEK, PA US","1928-12",,,,,,,
"USC00362751","FALLS CREEK, PA US","1929-01",,,,,,,
"USC00362751","FALLS CREEK, PA US","1929-03",,,,,,,
"USC00362751","FALLS CREEK, PA US","1929-04",,,,,,,
"USC00362751","FALLS CREEK, PA US","1929-05",,,,,,,
"USC00362751","FALLS CREEK, PA US","1929-06",,,,,,,
"USC00362751","FALLS CREEK, PA US","1929-07",,,,,,,
"USC00362751","FALLS CREEK, PA US","1929-08",,,,,,,
"USC00362751","FALLS CREEK, PA US","1929-09",,,,,,,
"USC00362751","FALLS CREEK, PA US","1929-10",,,,,,,
"USC00362751","FALLS CREEK, PA US","1929-11",,,,,,,
"USC00362751","FALLS CREEK, PA US","1929-12",,,,,,,
"USC00362751","FALLS CREEK, PA US","1930-01",,,,,,,
"USC00362751","FALLS CREEK, PA US","1930-02",,,,,,,
"USC00362751","FALLS CREEK, PA US","1930-03",,,,,,,
"USC00362751","FALLS CREEK, PA US","1930-04",,,,,,,
"USC00362751","FALLS CREEK, PA US","1930-05",,,,,,,
"USC00362751","FALLS CREEK, PA US","1930-06",,,,,,,
"USC00362751","FALLS CREEK, PA US","1930-07",,,,,,,
"USC00362751","FALLS CREEK, PA US","1930-08",,,,,,,
"USC00362751","FALLS CREEK, PA US","1930-09",,,,,,,
"USC00362751","FALLS CREEK, PA US","1930-10",,,,,,,
"USC00362751","FALLS CREEK, PA US","1930-11",,,,,,,
"USC00362751","FALLS CREEK, PA US","1930-12",,,,,,,
"USC00362751","FALLS CREEK, PA US","1931-01",,,,,,,
"USC00362751","FALLS CREEK, PA US","1931-02",,,,,,,
"USC00362751","FALLS CREEK, PA US","1931-03",,,,,,,
"USC00362751","FALLS CREEK, PA US","1931-04",,,,,,,
"USC00362751","FALLS CREEK, PA US","1931-05",,,,,,,
"USC00362751","FALLS CREEK, PA US","1931-06",,,,,,,
"USC00362751","FALLS CREEK, PA US","1931-07",,,,,,,
"USC00362751","FALLS CREEK, PA US","1931-08",,,,,,,
"USC00362751","FALLS CREEK, PA US","1931-09",,,,,,,
"USC00362751","FALLS CREEK, PA US","1931-10",,,,,,,
"USC00362751","FALLS CREEK, PA US","1931-11",,,,,,,
"USC00362751","FALLS CREEK, PA US","1931-12",,,,,,,
"USC00362751","FALLS CREEK, PA US","1932-01",,,,,,,
"USC00362751","FALLS CREEK, PA US","1932-02",,,,,,,
"USC00362751","FALLS CREEK, PA US","1932-03",,,,,,,
"USC00362751","FALLS CREEK, PA US","1932-04",,,,,,,
"USC00362751","FALLS CREEK, PA US","1932-05",,,,,,,
"USC00362751","FALLS CREEK, PA US","1932-06",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1948-05",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1948-06",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1948-07",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1948-08",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1948-09",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1948-10",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1948-11",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1948-12",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1949-01",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1949-02",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1949-03",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1949-04",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1949-05",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1949-06",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1949-07",,,,,,,
"USC00367222","PUNXSUTAWNEY 2, PA US","1949-08",,,,,,,
"USC00361001","BROOKVILLE, PA US","1892-06",,,,,,,
"USC00361001","BROOKVILLE, PA US","1892-09",,,,,,,
"USC00361001","BROOKVILLE, PA US","1892-10",,,,,,,
"USC00361001","BROOKVILLE, PA US","1892-11",,,,,,,
"USC00361001","BROOKVILLE, PA US","1892-12",,,,,,,
"USC00361001","BROOKVILLE, PA US","1893-05",,,,,,,
"USC00361001","BROOKVILLE, PA US","1893-06",,,,,,,
"USC00361001","BROOKVILLE, PA US","1893-07",,,,,,,
"USC00361001","BROOKVILLE, PA US","1893-09",,,,,,,
"USC00361001","BROOKVILLE, PA US","1893-10",,,,,,,
"USC00361001","BROOKVILLE, PA US","1893-11",,,,,,,
"USC00361001","BROOKVILLE, PA US","1893-12",,,,,,,
"USC00361001","BROOKVILLE, PA US","1894-01",,,,,,,
"USC00361001","BROOKVILLE, PA US","1894-02",,,,,,,
"USC00361001","BROOKVILLE, PA US","1894-03",,,,,,,
"USC00361001","BROOKVILLE, PA US","1894-04",,,,,,,
"USC00361001","BROOKVILLE, PA US","1894-05",,,,,,,
"USC00361001","BROOKVILLE, PA US","1894-06",,,,,,,
"USC00361001","BROOKVILLE, PA US","1894-07",,,,,,,
"USC00361001","BROOKVILLE, PA US","1894-08",,,,,,,
"USC00361001","BROOKVILLE, PA US","1894-10",,,,,,,
"USC00361001","BROOKVILLE, PA US","1894-11",,,,,,,
"USC00361001","BROOKVILLE, PA US","1894-12",,,,,,,
"USC00361001","BROOKVILLE, PA US","1895-01",,,,,,,
"USC00361001","BROOKVILLE, PA US","1895-02",,,,,,,
"USC00361001","BROOKVILLE, PA US","1895-03",,,,,,,
"USC00361001","BROOKVILLE, PA US","1895-04",,,,,,,
"USC00361001","BROOKVILLE, PA US","1895-05",,,,,,,
"USC00361001","BROOKVILLE, PA US","1895-06",,,,,,,
"USC00361001","BROOKVILLE, PA US","1895-07",,,,,,,
"USC00361001","BROOKVILLE, PA US","1895-08",,,,,,,
"USC00361001","BROOKVILLE, PA US","1895-09",,,,,,,
"USC00361001","BROOKVILLE, PA US","1895-10",,,,,,,
"USC00361001","BROOKVILLE, PA US","1895-11",,,,,,,
"USC00361001","BROOKVILLE, PA US","1895-12",,,,,,,
"USC00361001","BROOKVILLE, PA US","1896-01",,,,,,,
"USC00361001","BROOKVILLE, PA US","1896-02",,,,,,,
"USC00361001","BROOKVILLE, PA US","1896-03",,,,,,,
"USC00361001","BROOKVILLE, PA US","1896-04",,,,,,,
"USC00361001","BROOKVILLE, PA US","1896-05",,,,,,,
"USC00361001","BROOKVILLE, PA US","1896-06",,,,,,,
"USC00361001","BROOKVILLE, PA US","1896-08",,,,,,,
"USC00361001","BROOKVILLE, PA US","1896-09",,"45","88",,"70.3","77.9","62.8"
"USC00361001","BROOKVILLE, PA US","1896-10",,"33","70",,"52.1","60.7","43.5"
"USC00361001","BROOKVILLE, PA US","1896-11",,"22","70",,"47.1","54.7","39.4"
"USC00361001","BROOKVILLE, PA US","1896-12",,,,,,,
"USC00361001","BROOKVILLE, PA US","1897-01",,"2","61",,"32.8","40.4","25.2"
"USC00361001","BROOKVILLE, PA US","1897-02",,"19","68",,"43.6","53.7","33.5"
"USC00361001","BROOKVILLE, PA US","1897-03",,"29","71",,"50.5","58.6","42.4"
"USC00361001","BROOKVILLE, PA US","1897-04",,,,,,,
"USC00361001","BROOKVILLE, PA US","1897-05",,,"78",,,"69.9",
"USC00361001","BROOKVILLE, PA US","1897-07",,,"96",,,"84.0",
"USC00361001","BROOKVILLE, PA US","1897-08",,,"89",,,"78.8",
"USC00361001","BROOKVILLE, PA US","1897-09",,,"92",,,"78.7",
"USC00361001","BROOKVILLE, PA US","1897-10",,,"84",,,"69.8",
"USC00361001","BROOKVILLE, PA US","1897-11",,,,,,,
"USC00361001","BROOKVILLE, PA US","1898-02",,"8",,,,,"27.2"
"USC00361001","BROOKVILLE, PA US","1898-03",,"30","69",,"53.0","57.4","48.5"
"USC00361001","BROOKVILLE, PA US","1898-04",,,,,,,
"USC00361001","BROOKVILLE, PA US","1898-05",,,"77",,,"66.5",
"USC00361001","BROOKVILLE, PA US","1898-06",,,,,,,
"USC00361001","BROOKVILLE, PA US","1898-07",,,,,,,
"USC00361001","BROOKVILLE, PA US","1898-08",,"61","91",,"76.8","81.0","72.6"
"USC00361001","BROOKVILLE, PA US","1898-09",,,,,,,
"USC00361001","BROOKVILLE, PA US","1898-10",,,,,,,
"USC00361001","BROOKVILLE, PA US","1898-11",,,,,,,
"USC00361001","BROOKVILLE, PA US","1898-12",,,,,,,
"USC00361001","BROOKVILLE, PA US","1899-01",,,,,,,
"USC00361001","BROOKVILLE, PA US","1899-02",,,"51",,,"34.4",
"USC00361001","BROOKVILLE, PA US","1899-03",,"15","61",,"34.0","42.3","25.7"
"USC00361001","BROOKVILLE, PA US","1899-04",,,,,,,
"USC00361001","BROOKVILLE, PA US","1899-06",,,"93",,,"81.0",
"USC00361001","BROOKVILLE, PA US","1899-07",,,"93",,,"82.2",
"USC00361001","BROOKVILLE, PA US","1899-08",,,"95",,,"85.5",
"USC00361001","BROOKVILLE, PA US","1899-09",,"45","89",,"68.0","73.5","62.5"
"USC00361001","BROOKVILLE, PA US","1899-10",,"47","83",,"62.4","68.4","56.4"
"USC00361001","BROOKVILLE, PA US","1899-11",,"47","75",,"59.2","66.0","52.4"
"USC00361001","BROOKVILLE, PA US","1899-12",,"2","73",,"44.1","54.9","33.4"
"USC00361001","BROOKVILLE, PA US","1900-01","0","-2","63",,"33.9","43.6","24.2"
"USC00361001","BROOKVILLE, PA US","1900-02","0","-14","75",,"26.5","36.7","16.2"
"USC00361001","BROOKVILLE, PA US","1900-03","0","-4","51",,"31.7","39.9","23.5"
"USC00361001","BROOKVILLE, PA US","1900-04","0","25","79",,"49.5","58.2","40.9"
"USC00361001","BROOKVILLE, PA US","1900-05","107","20","95",,"63.1","72.6","53.6"
"USC00361001","BROOKVILLE, PA US","1900-06","362","45","95",,"72.9","80.8","65.1"
"USC00361001","BROOKVILLE, PA US","1900-07",,"57","99",,"74.8","82.5","67.1"
"USC00361001","BROOKVILLE, PA US","1900-08",,,,,,,
"USC00361001","BROOKVILLE, PA US","1900-09",,"49","89",,"66.8","75.5","58.0"
"USC00361001","BROOKVILLE, PA US","1900-10",,"35","93",,"60.0","68.5","51.6"
"USC00361001","BROOKVILLE, PA US","1900-11",,,"67",,,"53.4",
"USC00361001","BROOKVILLE, PA US","1900-12",,"3","53",,"30.8","37.9","23.7"
"USC00361001","BROOKVILLE, PA US","1901-01",,,"47",,,"34.6",
"USC00361001","BROOKVILLE, PA US","1901-02",,"-18","37",,"17.4","26.9","7.8"
"USC00361001","BROOKVILLE, PA US","1901-03",,"-9","59",,"31.5","39.5","23.5"
"USC00361001","BROOKVILLE, PA US","1901-04",,,"77",,,"54.3",
"USC00361001","BROOKVILLE, PA US","1901-05",,"41","81",,"58.9","65.3","52.6"
"USC00361001","BROOKVILLE, PA US","1901-06",,"51","95",,"72.6","78.9","66.2"
"USC00361001","BROOKVILLE, PA US","1901-07",,"61","97","0","80.3","86.6","74.0"
"USC00361001","BROOKVILLE, PA US","1901-08",,"59","89","1","70.8","76.5","65.1"
"USC00361001","BROOKVILLE, PA US","1901-09",,"41","81","98","63.1","68.9","57.3"
"USC00361001","BROOKVILLE, PA US","1901-10",,,,,,,
"USC00361001","BROOKVILLE, PA US","1901-11",,,,,,,
"USC00361001","BROOKVILLE, PA US","1901-12",,,,,,,
"USC00361001","BROOKVILLE, PA US","1902-01","0","-5","43",,"24.5","31.4","17.7"
"USC00361001","BROOKVILLE, PA US","1902-02","0","-12","51",,"21.7","30.2","13.2"
"USC00361001","BROOKVILLE, PA US","1902-03",,,,,,,
"USC00361001","BROOKVILLE, PA US","1902-04",,"27","81",,"46.7","52.7","40.7"
"USC00361001","BROOKVILLE, PA US","1902-05",,,"85",,,"70.1",
"USC00361001","BROOKVILLE, PA US","1902-06",,"49","87",,"68.3","73.8","62.9"
"USC00361001","BROOKVILLE, PA US","1902-07",,"59","95","0","76.8","82.0","71.6"
"USC00361001","BROOKVILLE, PA US","1902-08",,"51","87","13","70.8","75.7","65.9"
"USC00361001","BROOKVILLE, PA US","1902-09",,,,,,,
"USC00361001","BROOKVILLE, PA US","1902-10",,,,,,,
"USC00361001","BROOKVILLE, PA US","1902-11",,,,,,,
"USC00361001","BROOKVILLE, PA US","1902-12",,,,,,,
"USC00361001","BROOKVILLE, PA US","1903-01",,,,,,,
"USC00361001","BROOKVILLE, PA US","1903-02",,,,,,,
"USC00361001","BROOKVILLE, PA US","1903-03",,,,,,,
"USC00361001","BROOKVILLE, PA US","1903-04",,,,,,,
"USC00361001","BROOKVILLE, PA US","1903-05",,,,,,,
"USC00361001","BROOKVILLE, PA US","1903-06",,,,,,,
"USC00361001","BROOKVILLE, PA US","1903-07",,,,,,,
"USC00361001","BROOKVILLE, PA US","1903-08",,,,,,,
"USC00361001","BROOKVILLE, PA US","1903-09",,,,,,,
"USC00361001","BROOKVILLE, PA US","1903-10",,,,,,,
"USC00361001","BROOKVILLE, PA US","1903-11",,,,,,,
"USC00361001","BROOKVILLE, PA US","1903-12",,,,,,,
"USC00361001","BROOKVILLE, PA US","1904-01",,,,,,,
"USC00361001","BROOKVILLE, PA US","1904-02",,,,,,,
"USC00361001","BROOKVILLE, PA US","1904-03",,,,,,,
"USC00361001","BROOKVILLE, PA US","1904-04",,,,,,,
"USC00361001","BROOKVILLE, PA US","1904-05",,,,,,,
"USC00361001","BROOKVILLE, PA US","1904-06",,,,,,,
"USC00361001","BROOKVILLE, PA US","1904-07",,,,,,,
"USC00361001","BROOKVILLE, PA US","1904-08",,,,,,,
"USC00361001","BROOKVILLE, PA US","1904-09",,,,,,,
"USC00361001","BROOKVILLE, PA US","1904-10",,,,,,,
"USC00361001","BROOKVILLE, PA US","1904-11",,,,,,,
"USC00361001","BROOKVILLE, PA US","1904-12",,,,,,,
"USC00361001","BROOKVILLE, PA US","1905-01",,,,,,,
"USC00361001","BROOKVILLE, PA US","1905-02",,,,,,,
"USC00361001","BROOKVILLE, PA US","1905-03",,,,,,,
"USC00361001","BROOKVILLE, PA US","1905-04",,,,,,,
"USC00361001","BROOKVILLE, PA US","1905-05",,,,,,,
"USC00361001","BROOKVILLE, PA US","1905-06",,,,,,,
"USC00361001","BROOKVILLE, PA US","1905-07",,,,,,,
"USC00361001","BROOKVILLE, PA US","1905-08",,,,,,,
"USC00361001","BROOKVILLE, PA US","1905-09",,,,,,,
"USC00361001","BROOKVILLE, PA US","1905-10",,,,,,,
"USC00361001","BROOKVILLE, PA US","1905-11",,,,,,,
"USC00361001","BROOKVILLE, PA US","1905-12",,,,,,,
"USC00361001","BROOKVILLE, PA US","1906-01",,,,,,,
"USC00361001","BROOKVILLE, PA US","1906-02",,,,,,,
"USC00361001","BROOKVILLE, PA US","1906-03",,,,,,,
"USC00361001","BROOKVILLE, PA US","1906-04",,,,,,,
"USC00361001","BROOKVILLE, PA US","1910-11",,,,,,,
"USC00361001","BROOKVILLE, PA US","1911-01","0","2","55",,"30.2","42.9","17.5"
"USC00361001","BROOKVILLE, PA US","1911-02","0","8","58",,"31.0","40.9","21.1"
"USC00361001","BROOKVILLE, PA US","1911-03","0","3","67",,"34.9","47.8","22.0"
"USC00361001","BROOKVILLE, PA US","1911-04","0","18","75",,"45.5","59.0","32.1"
"USC00361001","BROOKVILLE, PA US","1911-05","102","27","98",,"64.0","81.3","46.7"
"USC00361001","BROOKVILLE, PA US","1911-06","224","40","99",,"67.8","82.5","53.1"
"USC00361001","BROOKVILLE, PA US","1911-07","455","39","105","16","71.9","89.8","54.0"
"USC00361001","BROOKVILLE, PA US","1911-08","605","39","93","85","67.7","83.0","52.3"
"USC00361001","BROOKVILLE, PA US","1911-09","653","30","88","185","63.2","80.3","46.2"
"USC00361001","BROOKVILLE, PA US","1911-10","653","18","81","605","50.5","66.9","34.1"
"USC00361001","BROOKVILLE, PA US","1911-11","653","10","64","1376","35.1","46.9","23.4"
"USC00361001","BROOKVILLE, PA US","1911-12",,"5","65",,"32.6","42.8","22.5"
"USC00361001","BROOKVILLE, PA US","1912-01","0","1","50",,"19.3","27.8","10.8"
"USC00361001","BROOKVILLE, PA US","1912-02","0","4","52",,"21.0","31.4","10.5"
"USC00361001","BROOKVILLE, PA US","1912-03","0","7","65",,"27.9","40.0","15.7"
"USC00361001","BROOKVILLE, PA US","1912-04","0","23","82",,"49.6","65.6","33.7"
"USC00361001","BROOKVILLE, PA US","1912-05","17","29","86",,"57.8","75.3","40.3"
"USC00361001","BROOKVILLE, PA US","1912-06","63","29","91",,"62.1","78.9","45.3"
"USC00361001","BROOKVILLE, PA US","1912-07","193","40","91","25","68.4","83.4","53.4"
"USC00361001","BROOKVILLE, PA US","1912-08","228","39","87","119","63.1","78.9","47.3"
"USC00361001","BROOKVILLE, PA US","1912-09","291","30","94","240","63.1","78.5","47.8"
"USC00361001","BROOKVILLE, PA US","1912-10",,,,,,,
"USC00361001","BROOKVILLE, PA US","1912-11",,,,,,,
"USC00361001","BROOKVILLE, PA US","1912-12",,"-3","67",,"35.0","46.1","23.8"
"USC00361001","BROOKVILLE, PA US","1913-01","0","9","60",,"36.9","48.7","25.2"
"USC00361001","BROOKVILLE, PA US","1913-02","0","-6","60",,"26.5","37.7","15.3"
"USC00361001","BROOKVILLE, PA US","1913-03","0","-3","72",,"41.2","54.0","28.5"
"USC00361001","BROOKVILLE, PA US","1913-04","0","17","87",,"50.2","65.2","35.2"
"USC00361001","BROOKVILLE, PA US","1913-05","12","23","89",,"58.2","75.3","41.3"
"USC00361001","BROOKVILLE, PA US","1913-06","135","28","95",,"66.7","85.1","48.2"
"USC00361001","BROOKVILLE, PA US","1913-07","294","40","95","19","69.5","84.7","54.2"
"USC00361001","BROOKVILLE, PA US","1913-08","443","39","100","43","69.2","86.3","52.0"
"USC00361001","BROOKVILLE, PA US","1913-09","515","27","95","225","61.3","79.6","43.1"
"USC00361001","BROOKVILLE, PA US","1913-10","517","24","86","558","54.0","67.6","40.4"
"USC00361001","BROOKVILLE, PA US","1913-11","518","18","76","1166","43.6","54.0","33.2"
"USC00361001","BROOKVILLE, PA US","1913-12","518","2","54","2130","32.7","41.6","23.8"
"USC00361001","BROOKVILLE, PA US","1914-01","0","-23","69","3068","30.0","40.1","19.9"
"USC00361001","BROOKVILLE, PA US","1914-02","0","-21","51","4284","20.1","33.0","7.2"
"USC00361001","BROOKVILLE, PA US","1914-03","0","-10","68","5304","32.1","43.6","20.6"
"USC00361001","BROOKVILLE, PA US","1914-04","1","13","88","5899","45.2","62.1","28.3"
"USC00361001","BROOKVILLE, PA US","1914-05","23","20","93","6121","58.5","78.0","39.1"
"USC00361001","BROOKVILLE, PA US","1914-06",,,,,,,
"USC00361001","BROOKVILLE, PA US","1914-08",,"41","94",,"68.5","86.3","50.6"
"USC00361001","BROOKVILLE, PA US","1914-10",,,,,,,
"USC00361001","BROOKVILLE, PA US","1914-11",,,"70",,,"51.3",
"USC00361001","BROOKVILLE, PA US","1914-12",,"-23","56",,"25.0","33.3","16.7"
"USC00361001","BROOKVILLE, PA US","1915-01","0","0","46",,"25.8","35.1","16.6"
"USC00361001","BROOKVILLE, PA US","1915-02","0","0","63",,"30.0","39.8","20.3"
"USC00361001","BROOKVILLE, PA US","1915-03","0","6","50",,"28.2","39.8","16.7"
"USC00361001","BROOKVILLE, PA US","1915-04","10","18","91",,"49.5","65.5","33.5"
"USC00361001","BROOKVILLE, PA US","1915-05","10","26","78",,"52.2","65.9","38.6"
"USC00361001","BROOKVILLE, PA US","1915-06","35","35","88",,"61.4","77.4","45.3"
"USC00361001","BROOKVILLE, PA US","1915-07","138","43","86","36","67.2","79.5","54.8"
"USC00361001","BROOKVILLE, PA US","1915-08","208","37","87","112","64.8","75.9","53.7"
"USC00361001","BROOKVILLE, PA US","1915-09","288","25","91","270","62.3","77.8","46.8"
"USC00361001","BROOKVILLE, PA US","1915-10","289","18","78","705","49.9","63.8","36.1"
"USC00361001","BROOKVILLE, PA US","1915-11","289","16","70","1396","39.1","50.8","27.5"
"USC00361001","BROOKVILLE, PA US","1915-12","289","4","45","2594","26.3","33.7","18.9"
"USC00361001","BROOKVILLE, PA US","1916-01","0","-2","70","3566","31.5","43.1","19.8"
"USC00361001","BROOKVILLE, PA US","1916-02","0","-21","45","4666","22.5","32.3","12.7"
"USC00361001","BROOKVILLE, PA US","1916-03","0","-26","71","5875","26.0","39.9","12.1"
"USC00361001","BROOKVILLE, PA US","1916-04","0","19","75","6440","44.8","57.2","32.5"
"USC00361001","BROOKVILLE, PA US","1916-05","13","28","85","6674","57.9","71.8","44.0"
"USC00361001","BROOKVILLE, PA US","1916-06","24","31","85","6829","60.0","73.9","46.1"
"USC00361001","BROOKVILLE, PA US","1916-07","213","38","95","15","70.8","86.4","55.1"
"USC00361001","BROOKVILLE, PA US","1916-08","349","36","98","52","68.2","84.5","51.9"
"USC00361001","BROOKVILLE, PA US","1916-09","366","26","88","288","57.3","74.4","40.2"
"USC00361001","BROOKVILLE, PA US","1916-10","366","19","85","812","47.6","66.3","28.8"
"USC00361001","BROOKVILLE, PA US","1916-11","366","10","71","1623","38.0","50.9","25.1"
"USC00361001","BROOKVILLE, PA US","1916-12","366","0","67","2819","26.4","36.8","16.1"
