"STATION","NAME","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1980-09","445","37","85","152","62.2","72.6","51.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1980-10","445","27","74","768","45.2","53.4","36.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1980-11","445","19","64","1661","35.2","42.2","28.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1980-12","445","-7","57","2935","23.9","31.9","15.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1981-01","0","-10","48","4412","17.3","24.2","10.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1981-02","0","-6","57","5427","28.8","37.4","20.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1981-03","0","7","69","6456","31.8","39.6","24.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1981-04","1","20","75","6957","48.3","59.3","37.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1981-05","9","31","81","7206","57.3","68.3","46.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1981-06","83","41","86","7254","65.9","75.5","56.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1981-07","227","46","87","17","69.1","78.2","60.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1981-08","306","45","82","40","66.8","76.3","57.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1981-09","327","37","79","268","58.1","66.1","50.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1981-10","327","28","68","841","46.5","55.5","37.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1981-11","327","18","63","1646","38.2","45.6","30.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1981-12","327","2","47","2845","26.3","30.9","21.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1982-01","0","-21","48","4341","16.7","24.4","9.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1982-02","0","2","49","5468","24.8","32.6","16.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1982-03","0","7","67","6444","33.5","42.3","24.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1982-04","0","8","76","7117","42.5","54.2","30.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1982-05","32","40","84","7233","62.3","73.0","51.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1982-06","60","45","86","7361","61.6","70.6","52.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1982-07","238","46","88","17","70.2","80.6","59.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1982-08","313","34","89","106","64.5","74.1","55.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1982-09","350","37","84","279","60.5","69.4","51.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1982-10","353","26","79","705","51.3","60.6","42.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1982-11","357","15","76","1409","41.6","48.7","34.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1982-12","357","9","72","2307","36.0","43.8","28.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1983-01","0","1","45","3514","26.1","31.8","20.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1983-02","0","6","60","4485","30.3","38.5","22.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1983-03","0","11","67","5357","36.9","45.2","28.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1983-04","0","20","77","6003","43.5","51.3","35.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1983-05","2","27","81","6360","53.5","64.1","43.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1983-06","105","39","89","6432","66.1","77.4","54.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1983-07","309","45","90","15","71.1","81.6","60.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1983-08","497","48","87","31","70.6","80.6","60.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1983-09","569","34","88","192","62.0","72.3","51.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1983-10","569","23","77","659","49.9","58.1","41.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1983-11","569","16","67","1409","40.0","46.5","33.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1983-12","569","-14","46","2755","21.6","27.1","16.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1984-01","0","-13","41","4154","19.8","26.9","12.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1984-02","0","3","59","5076","33.2","40.7","25.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1984-03","0","1","59","6217","28.2","36.0","20.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1984-04","3","27","77","6770","46.7","55.6","37.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1984-05","11","32","82","7163","52.6","60.9","44.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1984-06","111","45","87","7205","66.9","77.6","56.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1984-07","203","47","85","33","66.9","76.5","57.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1984-08","350","44","86","45","69.4","78.4","60.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1984-09","374","36","81","246","59.1","68.9","49.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1984-10","377","36","76","523","56.2","64.8","47.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1984-11","377","15","62","1349","37.5","45.8","29.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1984-12","377","12","61","2254","35.8","43.1","28.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1985-01","0","-22","60","3694","18.6","24.8","12.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1985-02","0","-1","63","4818","24.9","32.3","17.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1985-03","0","12","69","5683","37.1","46.7","27.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1985-04","24","15","88","6119","51.2","62.4","40.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1985-05","49","30","84","6320","59.3","70.2","48.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1985-06","66","44","80","6428","62.0","72.5","51.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1985-07","164","44","86","17","67.6","77.9","57.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1985-08","269","50","87","35","67.8","77.5","58.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1985-09","356","36","86","180","63.0","73.5","52.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1985-10","356","27","73","594","51.7","60.8","42.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1985-11","356","26","71","1239","43.5","50.2","36.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1985-12","356","-3","49","2515","23.8","30.5","17.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1986-01","0","-2","50","3790","23.9","30.7","17.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1986-02","0","4","51","4887","25.8","31.8","19.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1986-03","4","-5","79","5747","37.4","47.2","27.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1986-04","11","27","83","6227","49.2","59.4","39.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1986-05","49","28","85","6434","59.6","69.9","49.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1986-06","115","35","84","6520","64.3","74.4","54.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1986-07","288","45","89","22","69.9","78.9","60.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1986-08","371","39","84","98","65.2","75.2","55.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1986-09","416","33","82","236","61.9","70.8","53.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1986-10","417","29","74","690","50.4","58.9","41.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1986-11","417","8","64","1543","36.6","43.4","29.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1986-12","417","6","54","2652","29.2","34.4","24.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1987-01","0","-5","49","3924","24.0","29.7","18.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1987-02","0","-5","45","4996","26.7","35.3","18.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1987-03","0","8","72","5820","38.4","49.2","27.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1987-04","7","17","84","6313","48.8","58.3","39.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1987-05","48","29","85","6514","59.8","70.7","49.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1987-06","177","41","86","6560","67.7","77.8","57.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1987-07","417","49","90","12","72.4","81.9","62.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1987-08","546","44","89","63","67.5","77.2","57.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1987-09","563","38","79","218","60.4","68.9","52.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1987-10","563","25","70","831","45.2","54.4","36.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1987-11","563","12","70","1537","41.4","49.4","33.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1987-12","563","7","53","2595","30.8","36.4","25.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1988-01","0","-5","57","3908","22.6","30.6","14.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1988-02","0","-4","53","5015","25.5","33.4","17.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1988-04",,"25","72",,"45.8","55.3","36.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1988-05",,"35","86",,"58.9","69.6","48.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1988-06",,"36","90",,"64.7","76.9","52.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1988-07",,"41","98","15","73.8","85.5","62.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1988-08",,"46","95","43","71.3","81.7","60.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1988-09",,"40","78","231","59.2","69.4","49.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1988-10",,"20","80","897","43.6","51.0","36.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1988-11",,"23","65","1620","40.9","48.4","33.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1988-12",,"-8","55","2778","27.6","35.1","20.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1989-01","0","1","52","3868","29.8","37.6","22.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1989-02","0","3","60","5013","24.1","30.8","17.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1989-03","0","8","77","5902","36.3","46.3","26.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1989-04","0","21","71","6539","43.8","53.5","34.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1989-05","25","32","82","6887","54.6","62.9","46.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1989-06","104","46","87","6938","65.9","75.0","56.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1989-07","277","52","90","9","70.3","79.7","60.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1989-08","388","42","86","44","67.4","77.3","57.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1989-09","433","33","83","211","60.9","70.1","51.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1989-10","435","30","76","635","51.3","61.2","41.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1989-11","435","15","68","1494","36.4","44.3","28.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1989-12","435","-10","42","3018","15.8","22.1","9.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1990-01","0","15","58","4013","32.9","39.2","26.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1990-02","0","-3","61","4913","32.8","42.2","23.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1990-03","2","3","78","5731","38.7","47.9","29.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1990-04","33","24","87","6259","48.4","57.8","39.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1990-05","34","31","75","6607","53.8","63.1","44.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1990-06","127","35","85","6701","65.0","74.4","55.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1990-07","256","48","90","30","68.2","76.9","59.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1990-08","339","49","85","52","67.0","76.1","57.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1990-09","375","33","82","247","59.7","68.5","50.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1990-10","381","25","76","637","52.6","61.4","43.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1990-11","381","21","70","1315","42.4","50.6","34.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1990-12","381","5","59","2307","33.0","40.9","25.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1991-01","0","-1","46","3542","25.2","32.1","18.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1991-02","0","3","55","4525","29.9","36.7","23.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1991-03","0","12","72","5343","38.6","47.5","29.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1991-04","6","20","79","5813","49.5","58.5","40.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1991-05","123","35","86","5945","64.5","75.5","53.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1991-06","249","44","89","5981","68.0","79.5","56.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1991-07","432","52","90","0","70.9","81.3","60.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1991-08","592","50","91","7","69.9","80.2","59.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1991-10",,"27","75",,"51.1","61.0","41.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1991-11",,"10","68",,"37.7","44.7","30.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1991-12",,"2","55",,"30.6","37.9","23.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1992-01","0","-3","50",,"26.4","32.4","20.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1992-02","0","-3","55",,"28.7","35.3","22.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1992-03","0","0","71",,"32.3","40.7","23.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1992-04","0","20","73",,"44.9","53.6","36.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1992-05","5","30","81",,"54.2","64.7","43.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1992-06","26","41","84",,"61.2","71.6","50.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1992-07","108","49","85","26","66.8","74.3","59.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1992-08","140","45","82","117","63.1","71.7","54.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1992-09","155","32","77","330","58.4","67.2","49.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1992-10","155","27","71","947","45.1","54.1","36.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1992-11","155","15","65","1745","38.4","43.9","32.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1992-12","155","5","54","2849","29.4","35.2","23.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1993-01","0","4","60","4003","27.8","33.5","22.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1993-02","0","-5","53","5200","22.2","30.3","14.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1993-03","0","-1","64","6223","32.0","39.5","24.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1993-04","0","26","73","6791","46.1","55.9","36.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1993-05","9","32","82","7066","56.4","67.1","45.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1993-06","54","37","84","7162","63.3","73.2","53.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1993-07","223","49","88","20","69.8","79.4","60.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1993-08","352","45","89","45","68.3","78.4","58.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1993-09","381","31","85","299","57.5","65.4","49.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1993-10","381","25","73","866","46.7","55.7","37.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1993-11","381","22","62","1655","38.7","45.0","32.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1993-12","381","-2","47","2826","27.2","33.2","21.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1994-01","0","-26","46","4329","16.5","23.4","9.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1994-02","0","-3","58","5506","22.9","30.9","15.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1994-03","0","11","64","6503","31.1","38.2","24.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1994-04","9","22","79","6988","49.1","59.8","38.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1994-05","17","28","81","7418","51.4","61.6","41.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1994-06","120","33","89","7494","65.9","76.2","55.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1994-07","259","50","87","10","69.2","78.3","60.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1994-08","310","42","82","82","64.2","73.3","55.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1994-09","327","38","79","303","58.2","66.9","49.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1994-10","327","31","73","805","48.8","58.4","39.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1994-11","327","16","68","1448","42.2","49.6","34.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1994-12","327","11","58","2424","33.5","40.7","26.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1995-01","0","-1","63","3564","28.2","34.5","21.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1995-02","0","-7","48","4785","21.4","29.8","13.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1995-03","0","3","68","5613","38.3","47.7","28.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1995-04","0","13","70","6281","42.7","52.6","32.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1995-05",,,"78",,,"65.6",
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1995-06",,"44","85",,"65.9","75.5","56.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1995-07",,"44","94","26","69.5","79.1","59.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1995-08",,"48","91","32","71.0","81.6","60.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1995-09",,"33","83","236","58.8","69.7","47.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1995-10",,"30","76","643","51.9","61.3","42.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1995-11",,"14","65","1605","33.0","39.6","26.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1995-12",,"1","49","2911","22.9","28.2","17.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1996-01","0","0","54","4126","22.6","29.5","15.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1996-02","0","-9","56","5287","25.0","32.5","17.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1996-03","0","0","64","6330","30.2","39.5","21.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1996-04","0","18","77","6932","44.9","55.9","33.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1996-05","32","27","86","7315","53.7","63.2","44.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1996-06","121","41","85","7358","66.5","75.9","57.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1996-07","178","45","86","33","65.9","75.1","56.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1996-08","244","48","82","68","66.0","76.0","56.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1996-09","263","43","79","263","59.1","66.4","51.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1996-10","263","27","72","745","48.3","58.3","38.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","1996-11","263","10","64","1716","32.6","38.9","26.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2000-07",,"44","83","57","64.7","74.8","54.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2000-08",,"42","80","114","65.1","74.2","56.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2000-09",,"29","84","354","58.6","69.8","47.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2000-10",,"23","73","803","50.5","60.9","40.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2000-11",,"9","65","1641","36.1","42.7","29.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2000-12",,"0","47","3057","19.3","26.0","12.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2001-01","0","5","43","4315","24.4","30.0","18.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2001-02","0","6","66","5317","29.2","37.4","21.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2001-03","0","7","50","6373","29.8","37.1","22.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2001-04","5","23","82","6845","48.9","60.2","37.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2001-05","16","31","84","7112","56.7","68.1","45.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2001-06","93","42","87","7203","64.6","75.0","54.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2001-07","184","40","89","67","65.7","77.6","53.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2001-08","356","50","96","71","70.4","81.4","59.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2001-09","372","36","83","294","57.6","68.2","47.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2001-10","374","26","76","740","50.7","60.3","41.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2001-11","374","23","69","1327","45.4","55.0","35.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2001-12","374","9","67","2300","33.6","40.3","26.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2002-01","0","10","61","3360","30.8","37.3","24.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2002-02","0","7","60","4318","30.8","40.0","21.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2002-03","0","4","68","5230","35.6","45.0","26.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2002-04","22","17","83","5773","47.7","58.5","36.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2002-05","33","24","81","6159","52.9","64.0","41.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2002-06","124","40","87","6221","66.0","77.1","54.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2002-07","312","47","91","11","70.7","81.5","59.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2002-08","466","46","91","35","69.2","80.3","58.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2002-09","510","40","89","134","63.1","74.1","52.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2002-10","520","25","75","708","46.2","53.9","38.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2002-11","520","15","66","1519","37.0","42.9","31.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2002-12","520","2","52","2740","25.6","31.4","19.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2003-01","0","-5","41","4226","17.1","22.8","11.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2003-02","0","-2","46","5461","20.9","28.2","13.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2003-03","0","-3","71","6366","35.8","46.5","25.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2003-04","0","18","79","6882","47.8","59.8","35.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2003-05","2","36","79","7220","54.2","63.1","45.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2003-06","35","36","85","7342","62.0","70.7","53.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2003-07","94","49","83","22","66.3","76.5","56.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2003-08","221","46","85","39","68.6","78.3","58.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2003-09","228","40","76","208","59.4","68.0","50.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2003-10","228","27","74","733","47.5","57.3","37.7"
